@relation Semliki_virus
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1,2,3,4,5}
@data
0.004207,0.000226,0.004624,0.000915,0.012605,0.002356,0.006910,0.003810,826.000000,0.802619,0.944000,0.590000,1.000000,114.953319,0.772011,42.653408,25.442443,31.445564,0.168716,1.051176,0.482550,1.190881,0.684217,4.022130,2.754697,1.649122,2.200389,0.565234,0.997516,-0.125770,0.523246,0.006461,0.007989,0.049010,2.240664,0.554621,2.800093,0.545521,10.874136,7.589967,2.371718,3.283825,0.979314,1.306873,-0.160765,0.668294,0.019504,0.086963,0.481684,0.494402,0.721842,0.892906,0.885862,2.909715,3.058660,1.200480,1.420095,0.422014,0.648978,-0.396152,0.713839,0.007013,0.045290,0.171382,1.293760,0.371743,1.248473,0.674117,3.993912,2.389613,1.622038,2.209288,0.728402,1.095870,-0.073050,0.415339,0.003024,0.022746,0.450466,0.744495,0.595173,0.927120,0.857178,2.941913,2.929428,1.248959,1.529959,0.618489,0.767995,-0.306449,0.658650,0.022386,0.042205,3
0.004678,0.001543,0.004479,0.001387,0.016435,0.003996,0.007279,0.005343,1108.000000,0.792042,0.968531,0.676435,1.000000,128.710678,0.827557,48.285542,29.476703,-40.952071,0.842821,0.352823,0.428463,0.057000,0.950040,2.183468,0.605452,0.405717,0.460440,0.334027,0.361882,-0.136214,0.303253,0.002568,0.006701,0.048403,2.587702,0.575145,2.958881,0.557532,11.029234,9.584831,2.452521,3.370096,1.260096,1.381148,-0.163988,0.672805,0.039072,0.048822,0.932159,0.129349,0.396867,0.107231,0.979207,2.085806,0.299574,0.206925,0.242320,0.126316,0.177500,-0.291124,0.281508,0.020126,0.024444,0.830877,0.470524,0.085255,0.016107,0.942078,2.173581,0.479695,0.419078,0.454290,0.442625,0.408928,-0.017101,0.113211,0.024907,0.016136,0.920939,0.161397,0.273006,0.111003,0.975731,2.088879,0.282616,0.229839,0.269765,0.157114,0.203221,-0.152259,0.208531,0.008547,0.061002,3
0.004074,0.000098,0.004201,0.000670,0.014707,0.002948,0.006852,0.004566,999.000000,0.420492,0.983268,0.815510,1.000000,115.497475,0.925001,37.491539,34.015935,44.716887,0.062490,2.494407,0.037176,1.261229,0.509631,8.257271,2.678778,1.901437,3.044091,0.996932,1.350268,-0.019428,0.241712,0.005542,0.002330,0.057145,2.899329,0.446143,2.571557,0.531055,11.340045,7.568933,2.279116,3.280785,1.368822,1.417395,-0.089261,0.514474,0.142599,0.011776,0.900151,0.166911,0.595260,0.163841,0.974030,2.149780,0.635912,0.296472,0.339685,0.162148,0.215380,-0.414484,0.427716,0.002634,0.005897,0.062214,2.375000,0.085680,1.248132,0.509981,8.248786,2.803397,1.931275,3.044003,0.916885,1.324252,-0.018835,0.238503,0.004988,0.000392,0.899603,0.222930,0.427082,0.124105,0.971162,2.139873,0.520308,0.291748,0.335057,0.216241,0.235852,-0.329251,0.390856,0.009269,0.001766,2
0.004129,0.000138,0.004194,0.000489,0.010982,0.001778,0.005816,0.002869,972.000000,0.729082,0.962376,0.723214,1.000000,121.154329,0.818575,42.687818,29.216684,75.587255,0.107740,1.247642,0.334430,1.031560,0.636057,5.570755,2.459616,1.818182,2.599086,0.585568,1.093291,-0.057082,0.381967,0.002005,0.003445,0.055628,2.542453,0.495118,2.459928,0.558408,10.766509,7.525671,2.333142,3.315292,1.250156,1.356337,-0.120941,0.589555,0.081684,0.048912,0.820172,0.175516,0.750585,0.393355,0.963675,2.276606,1.158129,0.489321,0.553247,0.167712,0.284210,-0.475016,0.561391,0.002052,0.002707,0.106269,1.406005,0.241231,1.026519,0.610172,5.612272,2.211285,1.773131,2.584753,0.629490,1.118541,-0.039911,0.322459,0.001508,0.006158,0.813385,0.235195,0.665798,0.409025,0.957097,2.271936,1.076885,0.499123,0.572745,0.223520,0.324071,-0.390181,0.524089,0.002290,0.002787,2
0.004076,0.000095,0.004070,0.000180,0.015074,0.004293,0.006710,0.004838,623.000000,0.889064,0.976489,0.574194,1.000000,102.225397,0.734725,42.138223,19.290164,41.621182,0.050585,3.054614,0.046586,1.553499,0.470346,8.060264,3.344768,2.012544,3.248717,1.154266,1.426390,-0.029484,0.305584,0.007664,0.003429,0.034937,3.001883,0.552082,3.113757,0.486629,9.359699,10.335777,2.509913,3.528293,1.183703,1.433452,-0.161124,0.680366,0.084733,0.006996,0.625587,0.240074,0.378447,0.135811,0.900255,2.294485,0.512175,0.679558,0.821567,0.197837,0.527089,-0.099138,0.296411,0.002794,0.002333,0.050455,3.110403,0.026724,1.497271,0.477683,8.006369,3.263229,1.997369,3.243857,1.223426,1.442893,-0.025483,0.285719,0.003037,0.003689,0.615964,0.288596,0.243713,0.120446,0.892327,2.293251,0.455509,0.679645,0.833358,0.237630,0.559260,-0.058738,0.233702,0.002594,0.003024,1
0.004060,0.000097,0.004035,0.000092,0.016459,0.005349,0.006450,0.005349,543.000000,0.654152,0.971377,0.700645,1.000000,87.497475,0.871260,30.575790,23.126400,66.962257,0.049136,3.153333,0.054442,1.635378,0.457505,7.495556,3.476647,2.025352,3.252510,1.149536,1.428785,-0.031229,0.313464,0.003221,0.001697,0.032938,3.608889,0.536162,3.699536,0.436569,9.764444,11.917847,2.563252,3.570269,1.271388,1.482656,-0.196363,0.735134,0.119852,0.050502,0.073960,2.100437,0.054555,1.116742,0.542919,8.334061,2.342552,1.841677,2.928204,0.871792,1.289389,-0.006597,0.138696,0.000169,0.000524,0.050958,3.257069,0.016993,1.575948,0.483429,7.534704,3.307922,2.001020,3.239423,1.337171,1.482775,-0.029967,0.307797,0.001074,0.006098,0.073971,2.140411,0.042555,1.122720,0.542018,8.342846,2.330326,1.839172,2.934289,0.896524,1.298207,-0.006995,0.142904,0.001059,0.001108,1
0.004045,0.000094,0.004032,0.000093,0.011687,0.002680,0.005747,0.003240,950.000000,0.749922,0.960566,0.736434,1.000000,120.325902,0.811010,43.473992,28.759180,-13.444784,0.051963,3.019767,-0.002820,1.511600,0.480138,6.859302,3.002297,1.964446,3.205969,1.178382,1.433829,-0.012073,0.195557,0.007119,0.002045,0.043770,1.915116,0.751004,3.899778,0.575913,10.298837,13.458371,2.552860,3.417885,0.870442,1.269816,-0.235443,0.774070,0.046370,0.005797,0.077883,1.999561,0.024555,1.026943,0.553338,8.212654,2.100209,1.788954,2.854100,0.845541,1.272680,-0.003043,0.093089,0.002578,0.001020,0.052069,2.855000,0.054636,1.537373,0.484248,6.875000,3.184375,1.990892,3.206596,1.099375,1.400903,-0.012671,0.200677,0.002358,0.004239,0.077408,2.016818,0.016069,1.027801,0.547004,8.223182,2.082463,1.784602,2.854799,0.833668,1.269392,-0.002476,0.084009,0.002125,0.004158,1
0.004277,0.000647,0.004063,0.000309,0.011410,0.002075,0.005776,0.002902,949.000000,0.768788,0.973333,0.761026,1.000000,117.740115,0.845826,43.560919,27.857349,-79.448841,0.642296,0.692683,0.527162,0.732473,0.892205,2.524390,2.237210,0.829485,0.994723,0.611249,0.643321,-0.260518,0.507607,0.026837,0.064277,0.044349,2.712195,0.481003,2.509951,0.535612,10.126829,7.730256,2.414733,3.433365,1.254581,1.392681,-0.128082,0.612616,0.041054,0.034468,0.928374,0.118894,0.574588,0.139740,0.981288,2.094367,0.440066,0.216024,0.245062,0.116447,0.167329,-0.354011,0.316303,0.013091,0.024449,0.566279,1.267030,0.216657,0.809296,0.851493,2.583106,1.967889,0.944924,1.178977,1.084023,0.820651,-0.089631,0.324386,0.076063,0.094380,0.915848,0.202029,0.303445,0.145020,0.975398,2.097993,0.378051,0.241376,0.280871,0.197138,0.210609,-0.171297,0.226404,0.033635,0.051203,2
0.004062,0.000094,0.004041,0.000093,0.012557,0.003055,0.006169,0.003779,934.000000,0.836027,0.948223,0.676812,1.000000,125.982756,0.727892,47.025849,25.802501,11.038893,0.052764,3.003546,0.069157,1.611400,0.481705,8.509456,3.448492,2.033195,3.272779,1.184555,1.429657,-0.016881,0.232800,0.001972,0.005619,0.048877,1.375887,0.760046,2.888292,0.592908,9.236407,10.088320,2.504986,3.275074,0.551783,1.086822,-0.272524,0.802875,0.118712,0.095308,0.055068,2.711664,0.033012,1.407335,0.494827,8.762946,2.896797,1.948009,3.160612,1.062202,1.385000,-0.004321,0.116645,0.000958,0.002731,0.053261,3.075949,0.048836,1.594802,0.486032,8.521519,3.386246,2.024958,3.266214,1.255158,1.446605,-0.020470,0.256017,0.002657,0.007323,0.054808,2.716736,0.036286,1.413061,0.490954,8.775988,2.921232,1.954031,3.165127,1.049899,1.381197,-0.005037,0.125962,0.000226,0.003603,1
0.004080,0.000095,0.004055,0.000095,0.012509,0.003260,0.005761,0.003603,559.000000,0.539898,0.919408,0.667861,1.000000,97.597980,0.722580,29.881560,25.152222,85.293974,0.047455,3.602151,-0.012719,1.885425,0.452976,7.486022,3.492815,2.009654,3.295755,1.381089,1.504042,-0.042383,0.368165,0.003355,0.001332,0.046650,4.883871,0.317116,3.122285,0.471371,10.509677,9.303670,2.416389,3.438997,2.233627,1.614437,-0.105766,0.567238,0.015306,0.027628,0.051920,3.003241,0.008003,1.512793,0.482125,7.830753,3.050938,1.974975,3.232537,1.179720,1.431306,-0.004803,0.124295,0.002668,0.002955,0.048745,3.212871,0.072423,1.815116,0.461054,7.475248,3.630575,2.035809,3.266614,1.208264,1.449378,-0.032357,0.322561,0.003277,0.001342,0.052204,2.873823,0.050101,1.505929,0.490224,7.842561,3.175966,1.995089,3.230841,1.145910,1.413684,-0.005436,0.132219,0.001524,0.001607,1
0.004006,0.000090,0.003994,0.000091,0.012939,0.002546,0.005671,0.003408,769.000000,0.830028,0.966080,0.762897,1.000000,109.254834,0.794952,42.229733,23.552410,-88.336478,0.042866,3.909798,0.006372,1.955269,0.433186,8.709176,3.954301,2.095315,3.454117,1.471732,1.525758,-0.021762,0.270551,0.001825,0.005736,0.039954,3.662519,0.344960,2.759484,0.499622,10.744946,7.518151,2.380998,3.513821,1.707741,1.518998,-0.081929,0.510133,0.045929,0.063766,0.065323,2.507685,0.033029,1.295638,0.515836,8.840499,2.678948,1.908917,3.079635,1.028826,1.362631,-0.004563,0.118264,0.001483,0.001171,0.042663,3.903743,0.016807,1.974555,0.437585,8.734403,4.034627,2.106705,3.465580,1.498756,1.530909,-0.020226,0.261501,0.001502,0.000529,0.065617,2.434964,0.053517,1.291077,0.520083,8.852307,2.710160,1.915492,3.073543,1.000301,1.349451,-0.003621,0.105380,0.001381,0.002100,1
0.004061,0.000096,0.004050,0.000095,0.012814,0.003033,0.006576,0.003957,954.000000,0.789614,0.871233,0.699413,1.000000,132.710678,0.670542,47.198815,28.961360,-7.449318,0.044862,3.778043,-0.024649,1.867768,0.453906,9.088305,3.596021,2.052966,3.397354,1.510108,1.530325,-0.016732,0.236448,0.001868,0.003773,0.044335,2.036993,0.662857,2.852953,0.551847,9.256563,9.990261,2.497048,3.426996,0.865535,1.279924,-0.189796,0.717805,0.080315,0.115126,0.066496,2.491916,0.013422,1.257441,0.524051,9.699918,2.559718,1.887548,3.053793,1.055728,1.367223,-0.004306,0.114505,0.002321,0.000606,0.044091,3.772251,-0.010700,1.905202,0.448934,9.081152,3.692367,2.063194,3.410122,1.474884,1.531213,-0.015458,0.228073,0.002127,0.008285,0.066858,2.439557,0.027926,1.247773,0.523055,9.699489,2.579671,1.891245,3.046384,1.014366,1.351656,-0.005249,0.126250,0.002530,0.004531,1
0.004082,0.000093,0.004062,0.000094,0.013380,0.003250,0.006122,0.004020,1036.000000,0.768268,0.982922,0.688372,1.000000,124.468037,0.826996,45.808816,29.323530,-33.450307,0.053407,3.125671,0.012429,1.581253,0.488694,8.764769,3.202454,1.994455,3.230498,1.294025,1.462091,-0.018904,0.244537,0.001976,0.000985,0.048321,1.516649,0.721297,2.691614,0.606293,9.271751,9.364390,2.500737,3.289728,0.690912,1.163031,-0.245443,0.776067,0.032876,0.071894,0.061203,2.504576,0.067019,1.346334,0.515536,9.113561,2.864392,1.943044,3.115498,1.024163,1.363794,-0.003870,0.109632,0.000818,0.002559,0.053328,3.183508,-0.000691,1.600046,0.480450,8.765389,3.173761,1.989106,3.239250,1.282888,1.465495,-0.017257,0.234238,0.004206,0.005672,0.061260,2.558065,0.046721,1.352696,0.512575,9.122796,2.808792,1.933233,3.114526,1.045429,1.369404,-0.003998,0.111494,0.004981,0.002103,1
0.004028,0.000090,0.004010,0.000090,0.011407,0.001953,0.005606,0.003103,641.000000,0.718928,0.968278,0.785539,1.000000,97.355339,0.832668,34.563747,24.024728,81.145777,0.044441,3.727273,-0.036899,1.816199,0.456578,8.116883,3.461292,2.033668,3.354911,1.485614,1.530911,-0.023984,0.279896,0.004287,0.001726,0.046506,3.141002,0.343705,2.457013,0.462006,10.183673,6.402257,2.315225,3.357082,1.199659,1.396743,-0.126526,0.608778,0.191251,0.115113,0.064846,2.588622,0.023870,1.316973,0.519455,8.885235,2.715208,1.914242,3.094458,1.097027,1.385825,-0.005426,0.129357,0.001760,0.000976,0.044862,3.936575,-0.081177,1.824457,0.422421,8.126850,3.345431,2.004241,3.347725,1.408946,1.513151,-0.033121,0.326738,0.003355,0.003404,0.064045,2.677187,-0.004701,1.327927,0.510779,8.901544,2.652056,1.902314,3.101324,1.111040,1.395212,-0.004065,0.112096,0.002796,0.001396,1
0.004676,0.001023,0.004324,0.000694,0.017043,0.004231,0.007361,0.005793,951.000000,0.756376,0.975385,0.695175,1.000000,117.053824,0.857492,43.187038,28.250267,48.240929,0.333065,1.267622,0.688268,2.072635,0.770633,3.616487,6.807518,1.596870,2.026243,0.926298,1.036384,-0.292425,0.719779,0.017581,0.009367,0.044796,1.881720,0.644902,2.625840,0.568185,9.585424,8.715821,2.461474,3.349893,0.818629,1.248022,-0.200485,0.725851,0.038550,0.164683,0.540870,0.520627,0.708902,0.894303,0.887146,2.784334,3.056360,1.082846,1.308209,0.446892,0.650277,-0.347633,0.650797,0.024054,0.018883,0.313514,1.797900,0.554628,2.081751,0.742225,3.574803,6.121045,1.609913,2.084502,1.299412,1.149593,-0.200935,0.634036,0.044177,0.015858,0.500709,0.778982,0.577403,0.921759,0.858416,2.813109,2.907650,1.141913,1.432293,0.650766,0.769567,-0.234560,0.562924,0.033871,0.017470,2
0.004710,0.001213,0.004309,0.000718,0.015280,0.003772,0.006649,0.004764,1187.000000,0.349298,0.978566,0.761874,1.000000,127.053824,0.909652,40.212144,37.679243,-87.937731,0.646806,0.651316,0.412441,0.659248,0.888236,2.459586,1.522803,0.807573,1.000220,0.569145,0.658393,-0.139654,0.386072,0.047099,0.024067,0.040479,1.953008,0.638340,2.650941,0.556623,9.167293,8.842314,2.428736,3.452183,0.825100,1.262956,-0.164882,0.680725,0.287799,0.264402,0.853063,0.209361,0.467761,0.196680,0.960154,2.163643,0.577357,0.381246,0.452510,0.199549,0.305659,-0.206394,0.314489,0.013361,0.025527,0.602578,0.998984,0.113122,0.707016,0.863604,2.476626,1.235226,0.863282,1.082586,0.858359,0.768305,-0.049390,0.242233,0.113677,0.021677,0.836084,0.309479,0.237230,0.202865,0.951367,2.168977,0.501983,0.408359,0.488936,0.293251,0.358668,-0.110800,0.236089,0.065825,0.031173,2
0.004430,0.000875,0.004170,0.000507,0.013515,0.002765,0.006463,0.004075,1589.000000,0.866335,0.935256,0.580775,1.000000,168.752309,0.692951,64.223837,32.077460,-37.417878,0.648374,0.360996,0.648203,0.517607,0.911667,2.456432,1.690702,0.797704,0.948684,0.318525,0.538941,-0.265437,0.506501,0.015638,0.016717,0.046757,1.700553,0.665329,2.463385,0.595855,10.163900,8.448240,2.446834,3.344720,0.788436,1.223730,-0.188747,0.710011,0.086115,0.108754,0.844991,0.124666,0.619080,0.163638,0.964926,2.162363,0.529886,0.391897,0.454888,0.118432,0.272991,-0.278621,0.370036,0.013286,0.016428,0.620231,0.542836,0.498739,0.548836,0.893715,2.479321,1.621803,0.840909,1.024437,0.474094,0.628107,-0.185215,0.441460,0.034397,0.034857,0.835953,0.170531,0.492446,0.167993,0.959806,2.166870,0.501441,0.407319,0.479163,0.161645,0.305741,-0.225026,0.338236,0.012831,0.036792,2
0.004108,0.000192,0.004123,0.000305,0.011579,0.002367,0.005604,0.003123,846.000000,0.891362,0.932745,0.570850,1.000000,122.468037,0.697383,49.963107,22.647918,-45.351081,0.226740,0.672603,0.447207,0.488349,0.756883,3.135616,1.689827,1.344715,1.695387,0.408716,0.817214,-0.109551,0.438551,0.004200,0.004444,0.039332,2.975342,0.548010,3.268172,0.482266,10.394521,10.189559,2.489290,3.495846,1.173128,1.409375,-0.172890,0.696495,0.046822,0.070194,0.804229,0.147560,0.724060,0.266584,0.959003,2.265988,0.921908,0.508532,0.584956,0.139071,0.307007,-0.433884,0.528494,0.003668,0.006041,0.222676,0.850153,0.236695,0.295900,0.736456,3.097859,1.247304,1.307111,1.704257,0.519616,0.897158,-0.047693,0.301538,0.005294,0.008970,0.794567,0.192818,0.647513,0.269209,0.952094,2.270536,0.900740,0.525370,0.612639,0.180678,0.346888,-0.371532,0.500341,0.007267,0.001266,2
0.004232,0.000202,0.004366,0.000674,0.010832,0.002024,0.006063,0.002876,972.000000,0.774501,0.916981,0.660326,1.000000,133.396970,0.676234,45.196015,28.589742,-8.658671,0.157863,0.958668,0.424371,0.938238,0.695837,4.853042,2.348093,1.725967,2.317168,0.516771,0.997203,-0.087686,0.440015,0.002999,0.007653,0.045230,1.419059,0.742120,2.670191,0.611319,8.980482,9.569079,2.500503,3.334899,0.637529,1.140607,-0.235070,0.768962,0.020522,0.143619,0.747313,0.253055,0.691167,0.395710,0.941991,2.361507,1.382042,0.636820,0.741748,0.234295,0.403467,-0.382170,0.555274,0.003117,0.010638,0.154130,1.139851,0.293925,0.908255,0.679962,4.818069,2.069624,1.695260,2.318548,0.622805,1.058253,-0.063552,0.377316,0.006119,0.018785,0.734291,0.327066,0.599571,0.372888,0.931843,2.356197,1.293410,0.650645,0.770753,0.299844,0.456765,-0.291935,0.500889,0.007485,0.022048,2
0.004107,0.000115,0.004260,0.000660,0.012513,0.002212,0.006139,0.003451,842.000000,0.753302,0.971165,0.744474,1.000000,110.911688,0.844833,40.706464,26.771607,22.261728,0.075869,1.912583,0.208083,1.135641,0.559143,7.750993,2.894287,1.915741,2.927421,0.806603,1.252450,-0.030558,0.297015,0.006649,0.005273,0.060908,1.950993,0.572596,2.083407,0.574998,10.411921,7.127010,2.309015,3.178490,0.891866,1.274921,-0.143657,0.624182,0.071021,0.154629,0.820025,0.228043,0.623265,0.302274,0.957972,2.257319,0.982580,0.481433,0.566232,0.216849,0.318488,-0.399734,0.497546,0.007063,0.001555,0.077288,2.202296,0.087220,1.065229,0.533173,7.734577,2.568001,1.860914,2.915272,0.907859,1.293319,-0.028476,0.288619,0.009813,0.008429,0.802266,0.295842,0.526827,0.311360,0.948642,2.265458,0.954585,0.511584,0.614521,0.278647,0.372350,-0.301597,0.445180,0.004669,0.003988,2
0.004462,0.001096,0.004333,0.001083,0.012496,0.002880,0.005590,0.003371,759.000000,0.781591,0.978093,0.798947,1.000000,104.426407,0.858129,39.451451,24.609483,6.317179,0.781431,0.332847,0.763091,0.774119,0.941770,2.402920,2.371962,0.592792,0.677835,0.310674,0.405926,-0.422863,0.568480,0.018458,0.010310,0.044190,1.881752,0.728891,3.322210,0.599304,9.989781,11.954640,2.562905,3.400264,0.927922,1.243717,-0.250726,0.789525,0.038889,0.022366,0.845956,0.236414,0.671301,0.359621,0.958218,2.248490,1.202070,0.431674,0.516297,0.224903,0.314515,-0.346315,0.440979,0.013645,0.024430,0.758335,0.607535,0.556226,0.822838,0.922331,2.397174,1.994529,0.623105,0.736823,0.558539,0.509913,-0.282715,0.486670,0.054863,0.098154,0.829269,0.384246,0.482623,0.371341,0.947214,2.256964,1.101116,0.461304,0.562157,0.362645,0.379005,-0.247071,0.382819,0.069263,0.039831,2
0.004145,0.000132,0.004115,0.000306,0.011929,0.001925,0.006514,0.003254,298.000000,0.607926,0.949045,0.645022,1.000000,66.769553,0.815374,22.212193,17.636347,41.663312,0.064267,2.373391,0.211767,1.589677,0.487960,7.291845,3.537144,2.009241,2.966503,0.834939,1.265490,-0.080916,0.477801,0.004441,0.004475,0.055941,3.553648,0.162554,1.653263,0.488367,9.167382,4.851812,2.194644,3.260646,1.596051,1.496724,-0.092965,0.530967,0.140656,0.015281,0.893344,0.196970,0.452091,0.107845,0.968977,2.116756,0.482803,0.277617,0.313548,0.190392,0.248108,-0.269720,0.307218,0.001761,0.000579,0.063097,2.447917,0.201154,1.640625,0.528615,7.281250,3.327148,1.983335,2.930995,1.037760,1.361422,-0.075978,0.467435,0.012446,0.010131,0.918883,0.158406,0.260765,0.032985,0.977435,2.070943,0.235006,0.205075,0.228228,0.154892,0.188699,-0.134360,0.194069,0.001296,0.006687,2
0.004327,0.000488,0.004068,0.000251,0.011657,0.002737,0.005375,0.003152,832.000000,0.624332,0.966318,0.745520,1.000000,109.740115,0.852557,37.276703,29.119045,21.560405,0.325758,1.038043,0.539901,1.127154,0.802025,3.144022,3.473823,1.436114,1.799318,0.796129,0.924793,-0.227853,0.610134,0.084427,0.080391,0.048525,2.309783,0.649588,3.111529,0.514738,10.152174,10.819234,2.475287,3.352228,0.893165,1.304854,-0.214559,0.744862,0.021902,0.089283,0.779376,0.205343,0.601280,0.257503,0.949704,2.244646,0.824670,0.527142,0.611935,0.191855,0.358824,-0.299109,0.440043,0.023223,0.023253,0.264993,1.334324,0.444425,1.198532,0.759054,3.236256,3.467215,1.525929,1.995840,0.970391,1.039761,-0.118635,0.474383,0.045474,0.170836,0.766035,0.232176,0.563243,0.265965,0.944949,2.252742,0.831003,0.550552,0.648859,0.215916,0.384480,-0.239427,0.402567,0.015757,0.041370,2
0.004060,0.000094,0.004030,0.000097,0.014687,0.003488,0.006767,0.004669,691.000000,0.873824,0.906824,0.691000,1.000000,114.183766,0.654494,43.569297,21.185273,13.035407,0.052400,3.127869,0.039954,1.638420,0.490433,7.626230,3.388164,2.019781,3.269755,1.312002,1.454748,-0.016772,0.232102,0.005661,0.007504,0.050943,2.378689,0.656017,3.357713,0.585115,10.244262,11.420664,2.491361,3.341036,1.239745,1.343130,-0.244834,0.779608,0.093560,0.044399,0.117511,1.277433,0.080997,0.688451,0.621750,5.659765,1.502598,1.618046,2.454214,0.567374,1.089761,-0.005996,0.121092,0.001376,0.002501,0.051849,3.042857,0.072614,1.662242,0.497034,7.646429,3.517844,2.027077,3.256787,1.287232,1.449440,-0.029079,0.303218,0.009263,0.006875,0.117007,1.282437,0.079497,0.692052,0.621853,5.664516,1.503938,1.619140,2.456247,0.571770,1.088875,-0.006233,0.123465,0.003199,0.003798,2
0.004060,0.000094,0.004030,0.000097,0.014687,0.003488,0.006767,0.004669,691.000000,0.873824,0.906824,0.691000,1.000000,114.183766,0.654494,43.569297,21.185273,13.035407,0.052400,3.127869,0.039954,1.638420,0.490433,7.626230,3.388164,2.019781,3.269755,1.312002,1.454748,-0.016772,0.232102,0.005661,0.007504,0.050943,2.378689,0.656017,3.357713,0.585115,10.244262,11.420664,2.491361,3.341036,1.239745,1.343130,-0.244834,0.779608,0.093560,0.044399,0.117511,1.277433,0.080997,0.688451,0.621750,5.659765,1.502598,1.618046,2.454214,0.567374,1.089761,-0.005996,0.121092,0.001376,0.002501,0.051849,3.042857,0.072614,1.662242,0.497034,7.646429,3.517844,2.027077,3.256787,1.287232,1.449440,-0.029079,0.303218,0.009263,0.006875,0.117007,1.282437,0.079497,0.692052,0.621853,5.664516,1.503938,1.619140,2.456247,0.571770,1.088875,-0.006233,0.123465,0.003199,0.003798,1
0.004347,0.000524,0.004133,0.000317,0.014461,0.003632,0.007283,0.004906,571.000000,0.830891,0.902054,0.626096,1.000000,106.669048,0.618962,37.852282,21.062350,10.339525,0.238978,1.766260,0.463900,1.635121,0.742537,3.485772,4.786383,1.634726,2.064430,1.291506,1.091641,-0.175871,0.584553,0.035078,0.050948,0.045038,2.140244,0.713635,3.819139,0.559146,10.022358,12.716980,2.564007,3.345606,0.966633,1.282567,-0.290250,0.825435,0.073385,0.078884,0.348982,0.660959,0.496760,0.656311,0.824412,2.830235,1.965798,1.236654,1.506108,0.505081,0.774406,-0.163226,0.485182,0.003483,0.010771,0.219644,2.040449,0.396282,1.741467,0.713227,3.501124,4.569100,1.649155,2.131125,1.435900,1.192026,-0.105546,0.479652,0.092149,0.112185,0.325412,0.780625,0.424861,0.678214,0.802135,2.858534,1.933857,1.261479,1.583001,0.578563,0.849183,-0.105241,0.402143,0.011907,0.027496,2
