@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute 'feature94' real
@attribute 'feature95' real
@attribute 'feature96' real
@attribute 'feature97' real
@attribute 'feature98' real
@attribute 'feature99' real
@attribute 'feature100' real
@attribute 'feature101' real
@attribute 'feature102' real
@attribute 'feature103' real
@attribute 'feature104' real
@attribute 'feature105' real
@attribute 'feature106' real
@attribute 'feature107' real
@attribute 'feature108' real
@attribute 'feature109' real
@attribute 'feature110' real
@attribute 'feature111' real
@attribute 'feature112' real
@attribute 'feature113' real
@attribute 'feature114' real
@attribute 'feature115' real
@attribute 'feature116' real
@attribute 'feature117' real
@attribute 'feature118' real
@attribute 'feature119' real
@attribute 'feature120' real
@attribute 'feature121' real
@attribute 'feature122' real
@attribute 'feature123' real
@attribute 'feature124' real
@attribute 'feature125' real
@attribute 'feature126' real
@attribute 'feature127' real
@attribute 'feature128' real
@attribute 'feature129' real
@attribute 'feature130' real
@attribute 'feature131' real
@attribute 'feature132' real
@attribute 'feature133' real
@attribute 'feature134' real
@attribute 'feature135' real
@attribute 'feature136' real
@attribute 'feature137' real
@attribute 'feature138' real
@attribute 'feature139' real
@attribute 'feature140' real
@attribute 'feature141' real
@attribute 'feature142' real
@attribute 'feature143' real
@attribute 'feature144' real
@attribute 'feature145' real
@attribute 'feature146' real
@attribute 'feature147' real
@attribute 'feature148' real
@attribute 'feature149' real
@attribute 'feature150' real
@attribute 'feature151' real
@attribute 'feature152' real
@attribute 'feature153' real
@attribute 'feature154' real
@attribute 'feature155' real
@attribute 'feature156' real
@attribute 'feature157' real
@attribute 'feature158' real
@attribute 'feature159' real
@attribute 'feature160' real
@attribute 'feature161' real
@attribute 'feature162' real
@attribute 'feature163' real
@attribute 'feature164' real
@attribute 'feature165' real
@attribute 'feature166' real
@attribute 'feature167' real
@attribute 'feature168' real
@attribute 'feature169' real
@attribute 'feature170' real
@attribute 'feature171' real
@attribute 'feature172' real
@attribute 'feature173' real
@attribute 'feature174' real
@attribute 'feature175' real
@attribute class {1,2,3,4,5,6 }
@data
315.000000,475.000000,149.000000,1.063469,0.703226,1.000000,0.855978,0.868220,23.852518,16.958339,-89.153463,67.522000,0.961832,1.000000,1.000000,7.513797,77.519172,0.134799,0.273579,0.169719,0.561416,0.100184,0.246093,0.255311,0.062515,0.062515,0.021567,0.115107,0.337607,375.000000,43.000000,169.618747,19.471938,37.000000,5.000000,7.577375,32.924957,45.000000,43.000000,0.035627,4.170732,0.344689,1.516653,1.311058,3.504506,5.401977,-0.133082,0.627881,0.389504,7.772358,2.382121,8.557935,3.149646,785.000000,481.000000,167.000000,2.811467,0.928737,0.000000,0.377949,0.140021,70.230700,26.037258,83.764474,265.426000,0.583426,4.000000,23.807082,211.675950,70.712090,597.581208,0.078388,0.745299,1.040687,0.252488,0.143101,0.840781,0.149451,0.846886,0.085946,0.764173,0.090079,0.761250,0.088645,0.757998,0.050794,0.721612,0.050794,0.713309,0.016919,0.021284,0.016276,0.022681,0.101343,0.773077,478.918471,151.326115,0.489011,0.505067,0.047466,0.023397,0.064835,0.064835,0.051370,0.051546,0.052350,0.043468,0.043468,0.006373,0.006480,0.056593,43.000000,43.000000,43.000000,0.175532,0.465262,0.001430,0.011586,0.019022,0.027317,0.032542,0.047050,0.054395,0.076801,0.089064,0.991312,0.961133,1.122335,1.136906,1.148610,1.128613,1.110666,1.086295,1.067506,1.039464,0.998793,0.164858,0.168080,0.000000,0.053151,0.062854,0.064375,0.068317,0.100240,0.125556,0.167789,0.187731,0.087013,0.063820,0.615385,1.542056,0.838582,0.639118,0.855123,1.175474,0.357338,0.692902,2.762587,2.997173,40.379753,4.594171,-0.372156,-0.193484,0.848407,0.690820,0.756749,0.601045,7.477504,7.583178,2.320441,2.230957,6.618144,5.458035,1.842232,1.737850,6
284.000000,184.000000,249.000000,1.025697,0.590823,1.000000,0.795518,0.912983,21.247988,17.142903,-80.129302,62.522000,0.943522,1.000000,1.000000,8.397314,78.767523,0.157753,0.213190,0.168498,0.597070,0.116629,0.277350,0.256654,0.077656,0.077656,0.024722,0.139142,0.391697,375.000000,63.000000,103.546363,29.943775,71.000000,6.000000,7.772021,42.284713,60.000000,63.000000,0.024672,4.678733,0.477627,1.554900,1.500338,3.800249,4.566482,-0.146492,0.672107,0.384775,8.244344,2.609522,13.234414,4.483897,254.000000,181.000000,236.000000,3.245274,0.883782,0.000000,0.317500,0.114528,41.508277,19.421662,82.657939,166.942000,0.471681,7.000000,23.501344,131.373628,35.298169,202.801468,0.104518,0.757387,1.447928,0.369994,0.244200,0.956532,0.244200,0.956532,0.144180,0.805973,0.138969,0.798431,0.143346,0.793162,0.056166,0.703785,0.056166,0.703785,0.045259,0.051503,0.043388,0.048947,0.174603,0.828938,182.452756,241.818898,1.678179,3.493354,0.045378,0.541698,0.080202,0.093773,0.051949,0.059392,0.059916,0.028013,0.028013,0.014569,0.017444,0.073155,63.000000,63.000000,63.000000,0.208453,0.436906,0.003819,0.004497,0.023107,0.015815,0.032779,0.041924,0.051015,0.083067,0.098619,0.999000,1.067059,0.969989,1.142197,0.978189,1.004255,0.925082,0.968072,0.925556,0.959046,0.863768,0.407039,0.356659,0.000000,0.000000,0.133019,0.162627,0.214566,0.274192,0.254075,0.299780,0.339142,0.072512,0.053044,0.471503,2.254717,0.934435,0.746589,0.758631,1.272742,0.286558,0.908241,2.838136,3.116279,90.697570,8.808732,-0.533148,-0.366053,0.936085,0.877015,0.789119,0.527913,7.984456,7.594340,2.540023,2.416641,12.761416,11.297704,3.212059,2.772606,6
1085.000000,373.000000,219.000000,1.017712,0.545979,1.000000,0.771693,0.875380,40.648049,34.054892,-47.629625,124.802000,0.961453,1.000000,1.000000,17.410989,308.429800,0.217888,0.461079,0.188278,0.566789,0.119253,0.284267,0.298291,0.071062,0.071062,0.027183,0.097433,0.353053,376.000000,36.000000,35.003255,31.111975,29.000000,7.000000,4.965517,48.056707,30.000000,36.000000,0.055067,1.643666,0.610449,1.186011,0.710482,3.227357,1.673871,-0.166161,0.667193,0.584322,8.409887,2.338975,6.777410,2.189497,8243.000000,352.000000,259.000000,2.383522,0.934484,0.000000,0.337551,0.128490,210.309802,74.871387,-60.578514,897.870000,0.585940,44.000000,97.620271,779.247143,767.755088,6304.302435,0.072772,0.743101,3.136747,1.056632,0.344811,0.876923,0.344811,0.876923,0.098210,0.783951,0.093140,0.764807,0.083028,0.758974,0.042979,0.706960,0.042979,0.692796,0.042150,0.029395,0.033716,0.029234,0.101587,0.786325,364.474948,246.173844,1.152481,1.927079,0.047840,0.142562,0.091486,0.105911,0.057651,0.063340,0.062732,0.033461,0.033461,0.017073,0.020658,0.080145,36.000000,36.000000,36.000000,0.227067,0.444190,0.002863,0.007762,0.016293,0.023815,0.027223,0.036236,0.046788,0.065611,0.102152,0.965794,0.968895,1.180097,1.279570,1.343019,1.335434,1.116428,1.062962,1.062472,1.024301,1.007228,0.193182,0.162219,0.168829,0.292128,0.329930,0.293072,0.144717,0.191525,0.229965,0.247548,0.319662,0.262269,0.216787,0.246722,0.527498,0.866732,0.711504,0.559463,0.790922,0.193901,0.373901,1.769783,1.990070,70.416232,1.401011,-0.473816,-0.280788,0.817387,0.692345,0.886681,0.816680,3.578795,3.575415,1.595468,1.657576,3.453070,3.118802,0.924986,0.936036,3
1297.000000,212.000000,146.000000,1.003763,0.232056,1.000000,0.771565,0.892790,41.266243,40.139772,73.051413,135.114000,0.963596,1.000000,1.000000,16.735043,278.537004,0.173199,0.601595,0.150672,0.431258,0.105252,0.214755,0.220269,0.067399,0.067399,0.019272,0.064047,0.259829,376.000000,21.000000,137.948683,61.829729,28.000000,8.000000,4.179694,68.696804,20.000000,21.000000,0.073844,1.187394,0.660917,1.089984,0.602312,2.986010,1.797018,-0.209662,0.711411,0.659435,7.880750,2.258431,5.803497,1.803322,2357.000000,213.000000,116.000000,2.885805,0.905503,0.000000,0.353691,0.103684,120.963782,51.329683,-88.398696,534.476000,0.503364,17.000000,69.511357,444.590973,268.349213,1766.991488,0.095971,0.731624,1.840438,0.579702,0.193895,0.821490,0.214896,0.825885,0.118016,0.754823,0.113852,0.749678,0.109890,0.750916,0.075458,0.701587,0.072283,0.692552,0.025690,0.022201,0.024044,0.022960,0.127167,0.765995,215.560882,144.924480,1.013776,1.750255,0.044534,0.121438,0.067213,0.078518,0.048498,0.052447,0.050988,0.035208,0.035122,0.008768,0.011490,0.060727,21.000000,21.000000,21.000000,0.152261,0.625075,0.001746,0.003454,0.006855,0.012738,0.017565,0.023972,0.035617,0.047099,0.073617,0.985931,1.053111,0.823209,0.814201,0.850393,0.857834,0.862514,0.882824,0.874468,0.853948,0.927889,0.190527,0.199577,0.050238,0.092101,0.093585,0.084845,0.084622,0.119296,0.148830,0.168247,0.182995,0.116353,0.089950,0.436156,0.910838,0.884415,0.746623,0.741268,0.994054,0.285888,0.525948,2.556007,2.805581,11.583985,0.788827,-0.447363,-0.269696,0.879172,0.766742,0.810965,0.718319,5.650801,5.564335,2.234439,2.222067,7.084010,6.198878,1.910225,1.830945,3
474.000000,143.000000,290.000000,1.007450,0.445767,1.000000,0.790000,0.882017,26.017377,23.289424,33.024169,82.178000,0.948000,1.000000,1.000000,10.687180,91.650063,0.160928,0.180863,0.164103,0.298169,0.113693,0.193355,0.204884,0.081807,0.081807,0.019972,0.049921,0.230769,376.000000,47.000000,148.816043,34.930630,49.000000,5.000000,8.681319,39.294006,45.000000,47.000000,0.047969,3.072139,0.447025,1.451489,1.353562,3.397911,4.955331,-0.127550,0.609910,0.508110,10.017413,2.319290,8.037010,2.795995,1890.000000,126.000000,339.000000,2.951112,0.949445,0.000000,0.363462,0.143195,113.535282,35.642442,-74.052390,407.260000,0.611156,7.000000,47.955557,359.796098,197.859833,1529.806615,0.090354,0.798046,1.533443,0.006645,0.255678,0.875458,0.255678,0.875458,0.108497,0.814018,0.104688,0.809421,0.099878,0.809280,0.067399,0.755556,0.066667,0.755556,0.029376,0.017347,0.025290,0.016299,0.110379,0.820269,139.135979,304.442857,1.217931,3.151265,0.051404,0.155455,0.090040,0.113309,0.055935,0.064652,0.061852,0.035269,0.035269,0.014435,0.019774,0.078432,47.000000,47.000000,47.000000,0.145450,0.630902,0.000513,0.004042,0.008623,0.010114,0.016967,0.021690,0.030297,0.048648,0.082754,0.913292,1.045968,0.970384,0.954930,0.958720,0.955805,0.943146,0.953350,0.954366,0.938203,0.930979,0.156663,0.146383,0.000000,0.082027,0.045327,0.060181,0.054268,0.049063,0.064520,0.098495,0.135972,0.267896,0.213038,0.305065,0.806196,0.876109,0.693361,0.629126,0.930370,0.227923,0.534314,1.886856,2.124043,16.972363,1.143843,-0.434543,-0.214760,0.810340,0.644966,0.863859,0.766505,4.208310,4.210283,1.684708,1.747854,4.534865,4.131786,1.253551,1.346982,3
699.000000,161.000000,226.000000,1.047065,0.582481,1.000000,0.730408,0.829512,33.520184,27.246680,-77.767459,102.904000,0.930759,1.000000,1.000000,11.795605,128.663251,0.141514,0.305162,0.140659,0.292552,0.098297,0.184068,0.192674,0.058852,0.058852,0.019387,0.054833,0.227350,376.000000,35.000000,64.341461,38.129211,28.000000,8.000000,6.060606,56.035190,33.000000,35.000000,0.044272,2.753744,0.540914,1.409267,1.306547,3.458406,3.195342,-0.155155,0.667661,0.545401,10.394343,2.444857,9.153978,3.224116,1330.000000,160.000000,255.000000,1.766531,0.454010,0.000000,0.411383,0.147874,57.706888,51.416633,-68.804127,336.190000,0.584359,5.000000,41.057632,281.479370,147.063984,1032.976330,0.088400,0.763370,2.284239,0.116903,0.263248,0.837363,0.270330,0.837363,0.113733,0.779721,0.110574,0.776674,0.100611,0.774847,0.069597,0.735775,0.069597,0.729426,0.034256,0.019032,0.037464,0.018543,0.112821,0.788401,159.113534,243.682707,1.754823,4.787302,0.049121,0.325500,0.107106,0.109792,0.057334,0.064078,0.058315,0.035018,0.035018,0.020378,0.021739,0.083321,35.000000,35.000000,35.000000,0.292979,0.395944,0.002242,0.004985,0.010559,0.015639,0.020859,0.037021,0.050310,0.068624,0.100839,1.126192,1.051108,0.745359,0.736648,0.780203,0.831975,0.840691,0.848928,0.857849,0.869233,0.876575,0.266681,0.151718,0.085895,0.026256,0.047704,0.044101,0.078413,0.071501,0.070430,0.058856,0.065189,0.229400,0.189431,0.317886,0.872381,0.933522,0.829809,0.639235,0.953305,0.241925,0.605928,2.025807,2.224648,19.746988,2.548079,-0.498709,-0.320407,0.864170,0.767318,0.866423,0.776179,4.238211,4.163810,1.811939,1.837464,8.892036,8.136976,2.441606,2.686100,3
532.000000,147.000000,81.000000,1.192885,0.746184,1.000000,0.612903,0.632191,33.488643,22.294739,-37.155044,102.834000,0.844444,1.000000,1.000000,10.494506,69.210014,0.104274,0.749248,0.156532,0.200244,0.091257,0.130094,0.128205,0.056655,0.056655,0.022924,0.034604,0.160195,376.000000,9.000000,47.811036,16.500702,10.000000,5.000000,2.993227,25.821649,14.000000,9.000000,0.038440,2.697778,0.600754,1.407738,1.203951,3.511752,2.628562,-0.190299,0.724808,0.528577,9.791111,2.481074,10.760810,3.526721,8485.000000,160.000000,37.000000,1.161389,0.675063,0.000000,0.657956,0.261733,127.261883,93.888708,-32.985574,638.266000,0.818897,22.000000,58.046400,474.352880,699.026152,6041.281464,0.069841,0.698901,2.797880,0.462115,0.203663,0.780708,0.231502,0.798535,0.088485,0.723099,0.082384,0.711995,0.077900,0.710867,0.049084,0.666667,0.045421,0.656899,0.025949,0.023141,0.020941,0.018684,0.087668,0.723810,152.681084,45.136005,0.908436,1.653702,0.046637,0.133234,0.074870,0.093706,0.052087,0.056723,0.056349,0.035365,0.035365,0.011322,0.014982,0.067893,9.000000,9.000000,9.000000,0.207550,0.279725,0.003580,0.011949,0.019921,0.031323,0.043009,0.059410,0.081705,0.112578,0.149250,1.039590,1.073481,0.920512,0.921725,0.871285,0.874276,0.883605,0.931782,0.968248,0.973722,0.983217,0.175834,0.225108,0.122118,0.136354,0.039542,0.069851,0.060820,0.062071,0.104002,0.098936,0.143678,0.284232,0.241133,0.302608,0.632503,0.828893,0.634617,0.626813,0.854106,0.224469,0.426005,1.837717,2.034005,26.300360,0.917177,-0.385202,-0.188126,0.765598,0.591378,0.862541,0.789826,4.168249,4.144832,1.622958,1.644771,3.229233,2.805300,0.872984,0.816338,6
716.000000,241.000000,329.000000,1.183783,0.833474,1.000000,0.813636,0.821381,40.674740,22.475205,-3.351832,104.662000,0.960429,1.000000,1.000000,10.424909,117.406108,0.120391,0.077875,0.114042,0.296215,0.086874,0.163975,0.165324,0.062027,0.062027,0.010749,0.053608,0.207814,377.000000,62.000000,109.918364,80.287281,60.000000,6.000000,3.945627,92.507282,66.000000,62.000000,0.046670,1.055385,0.828158,0.991543,0.449382,3.227105,3.096851,-0.333401,0.852314,0.638462,8.452308,2.557766,11.207725,3.003938,28035.000000,261.000000,234.000000,1.904948,0.931051,-1.000000,0.523119,0.146514,345.681446,126.135191,-88.857537,1550.658000,0.754745,29.000000,116.237122,1433.740432,1718.202981,22976.042548,0.048596,0.798046,8.956841,1.807920,0.247375,0.957265,0.247375,0.957265,0.067935,0.837955,0.061288,0.819549,0.060806,0.816850,0.033455,0.764347,0.030281,0.740415,0.027149,0.034058,0.016785,0.029604,0.069597,0.836142,257.779026,294.191546,0.669521,1.012016,0.042729,0.086153,0.066675,0.076283,0.047538,0.050853,0.050478,0.034441,0.034441,0.009423,0.012062,0.060437,62.000000,62.000000,62.000000,0.244238,0.405755,0.001479,0.005244,0.009233,0.014300,0.022910,0.034956,0.053959,0.073003,0.134922,0.970549,0.967950,1.091119,1.065387,1.023162,1.027956,1.039300,1.064044,1.057119,1.095631,1.059236,0.147484,0.141266,0.064883,0.061153,0.054631,0.051903,0.062014,0.067447,0.054737,0.064547,0.092173,0.340468,0.307885,0.143350,0.223242,0.833531,0.729285,0.411215,0.530055,0.123257,0.179897,1.382345,1.498181,17.476876,0.187790,-0.522181,-0.380174,0.790022,0.711171,0.929284,0.897352,3.370312,3.358564,1.282290,1.334847,1.578530,1.425286,0.434182,0.419177,6
647.000000,382.000000,420.000000,1.014258,0.503967,1.000000,0.769322,0.870167,30.960624,26.741402,57.250587,96.662000,0.953574,1.000000,1.000000,11.914774,137.462275,0.165751,0.146684,0.156777,0.386325,0.106382,0.212461,0.224420,0.071306,0.071306,0.021363,0.064692,0.261844,397.000000,78.000000,139.080215,37.995016,69.000000,7.000000,7.069943,39.234054,84.000000,78.000000,0.054254,1.925000,0.581070,1.279967,0.910663,3.235454,3.114982,-0.164307,0.663930,0.586197,8.764286,2.336737,7.262296,2.326327,2845.000000,401.000000,396.000000,1.717758,0.796548,0.000000,0.422044,0.210523,95.338030,57.639028,-87.167120,412.094000,0.715184,7.000000,53.152626,74.124300,307.024182,394.798303,0.088645,0.123077,0.649737,0.365014,0.291575,0.240049,0.294994,0.240049,0.111665,0.155723,0.107917,0.138769,0.096703,0.130891,0.067643,0.117216,0.067155,0.107692,0.034311,0.024237,0.034140,0.022080,0.111538,0.148474,397.862917,411.417575,1.866457,3.194349,0.078999,0.117560,0.133612,0.157718,0.089398,0.097923,0.096860,0.057108,0.057108,0.021250,0.027546,0.120347,78.000000,78.000000,78.000000,0.230925,0.364293,0.003144,0.008633,0.015702,0.024234,0.035414,0.043673,0.062889,0.084465,0.126627,1.009189,0.981451,0.993894,1.023374,0.992737,1.013923,1.038694,0.993988,1.010842,1.001264,1.020552,0.151873,0.084458,0.093394,0.127700,0.149798,0.194413,0.257029,0.243627,0.272013,0.333290,0.299183,0.237416,0.188687,0.352789,0.828208,0.889405,0.741959,0.671752,0.943517,0.260357,0.535305,1.971144,2.203824,116.873813,2.563601,-0.426407,-0.230605,0.812872,0.669742,0.852863,0.757040,3.775767,3.754818,1.726747,1.761275,5.982597,5.324059,1.633325,1.752974,3
678.000000,460.000000,408.000000,1.182820,0.745243,1.000000,0.697531,0.639909,37.613924,25.080719,3.419460,115.388000,0.854981,1.000000,1.000000,22.368743,179.821739,0.196215,0.785648,0.362637,0.537729,0.166931,0.265224,0.272039,0.067888,0.067888,0.098169,0.097401,0.337241,397.000000,77.000000,12.721277,17.079823,79.000000,6.000000,4.442344,69.742125,89.000000,77.000000,0.048632,1.657581,0.649752,1.197611,0.717969,3.262981,2.703700,-0.209938,0.731917,0.583195,8.236797,2.401293,7.802530,2.354971,5622.000000,448.000000,374.000000,1.251702,0.618697,0.000000,0.463632,0.172685,105.106318,82.574639,-56.723739,639.622000,0.707882,15.000000,71.688646,96.781688,551.840063,726.716015,0.075214,0.118926,5.467643,0.233886,0.383394,0.237118,0.421245,0.416117,0.104655,0.141287,0.098157,0.129263,0.088645,0.124786,0.051282,0.108181,0.046886,0.099145,0.043852,0.020371,0.039393,0.018581,0.107448,0.133578,460.503913,371.252935,1.724249,3.420138,0.074583,0.091238,0.115979,0.141425,0.082335,0.091364,0.090566,0.059699,0.059699,0.016387,0.022249,0.109565,77.000000,77.000000,77.000000,0.202189,0.322142,0.003001,0.009088,0.018155,0.027293,0.036752,0.056179,0.075976,0.105355,0.143869,1.026834,1.016321,1.054381,1.042763,1.074383,1.043830,1.007905,0.986999,0.966377,0.947687,0.969824,0.381499,0.328175,0.065998,0.057514,0.059569,0.136402,0.214871,0.262553,0.296822,0.363138,0.401538,0.353548,0.305152,0.169097,0.385652,0.889793,0.741522,0.453114,0.676028,0.142707,0.295866,1.504405,1.702522,8.272323,0.517499,-0.540696,-0.327858,0.820079,0.700005,0.919439,0.858088,3.168913,3.148633,1.386189,1.455154,2.899473,2.597013,0.765140,0.742804,3
443.000000,456.000000,428.000000,1.199469,0.821740,1.000000,0.651471,0.638310,31.992216,18.231150,8.366470,93.388000,0.906858,1.000000,1.000000,20.366789,122.340662,0.199451,0.876850,0.397802,0.521123,0.192140,0.276164,0.293407,0.083028,0.083028,0.097182,0.097850,0.352137,397.000000,79.000000,163.225774,17.079823,77.000000,4.000000,9.212558,53.214645,89.000000,79.000000,0.044474,2.071053,0.620724,1.217267,0.724231,3.349151,4.639198,-0.205187,0.732675,0.509675,8.576316,2.385583,8.823123,2.788809,2230.000000,454.000000,451.000000,1.558529,0.783392,0.000000,0.436998,0.170799,79.812255,49.605596,51.593268,405.056000,0.662212,3.000000,44.348719,60.144080,212.270336,307.361914,0.076801,0.123321,0.980606,1.714737,0.222711,0.249084,0.222711,0.249084,0.108698,0.147412,0.095188,0.137830,0.088400,0.129426,0.061539,0.112332,0.057387,0.109646,0.032556,0.025046,0.025319,0.023315,0.107204,0.141148,447.712556,444.052466,0.990883,0.990883,0.071551,0.063478,0.105413,0.105413,0.079149,0.079149,0.080342,0.058771,0.058771,0.013521,0.013521,0.089947,79.000000,79.000000,79.000000,0.231507,0.344033,0.002600,0.007424,0.013650,0.021031,0.030685,0.045145,0.063738,0.080892,0.159295,0.970416,1.102291,0.966315,0.973811,0.951217,0.957118,0.950388,0.977407,0.960376,0.901944,0.947277,0.222430,0.254863,0.042714,0.149313,0.143072,0.194225,0.199743,0.187471,0.152564,0.139061,0.176346,0.147077,0.107578,0.397143,1.026455,0.869791,0.639722,0.711971,1.035498,0.268228,0.586233,2.322980,2.623968,4.117141,1.466304,-0.427259,-0.185593,0.848050,0.649477,0.824286,0.703634,4.579048,4.478307,2.032990,2.016125,5.680894,4.611434,1.559141,1.532051,3
1331.000000,442.000000,334.000000,1.011554,0.402290,1.000000,0.792262,0.890570,43.178879,39.530797,18.174358,137.044000,0.968705,1.000000,1.000000,16.103053,279.467652,0.153236,0.206229,0.137729,0.421734,0.100644,0.209968,0.207326,0.068620,0.068620,0.015169,0.071127,0.268071,398.000000,45.000000,64.287980,58.914765,46.000000,5.000000,2.242525,94.605911,59.000000,45.000000,0.048738,1.199009,0.751373,1.027382,0.484000,3.187811,1.675713,-0.251182,0.775350,0.612318,7.856317,2.405322,8.441783,2.377354,23304.000000,469.000000,431.000000,2.042285,0.935052,0.000000,0.616508,0.204754,327.416752,116.072829,88.607908,1195.926000,0.835523,128.000000,135.748234,181.904523,2137.601520,2722.879907,0.035409,0.100366,22.503903,8.002993,0.361905,0.315751,0.438095,0.315751,0.101305,0.135750,0.091727,0.116842,0.101343,0.112576,0.026129,0.091331,0.025153,0.083272,0.055007,0.030970,0.049721,0.021259,0.122100,0.124298,465.275532,353.200738,1.091007,1.612202,0.067045,0.104171,0.113141,0.129264,0.077054,0.082405,0.081247,0.052028,0.052028,0.018030,0.022095,0.100980,45.000000,45.000000,45.000000,0.303336,0.504953,0.000662,0.002132,0.003830,0.007300,0.011627,0.015728,0.022922,0.041139,0.086372,1.033017,1.190673,0.367075,0.362611,0.368822,0.459772,0.528159,0.539021,0.575007,0.705443,0.872861,0.458780,0.639279,0.023335,0.023401,0.054916,0.431077,0.523951,0.509174,0.555812,0.597681,0.550103,0.287517,0.256284,0.180217,0.411139,0.875613,0.706496,0.450435,0.662672,0.156017,0.333436,1.597224,1.757638,44.282386,0.463633,-0.632781,-0.474260,0.879234,0.818636,0.924609,0.872650,3.762698,3.738349,1.466138,1.497820,2.716264,2.380322,0.727853,0.720739,6
440.000000,386.000000,345.000000,1.142152,0.802708,1.000000,0.722496,0.825648,30.759409,18.344071,72.009934,81.834000,0.941176,1.000000,1.000000,9.198291,86.768745,0.140171,0.277264,0.143590,0.380464,0.095816,0.197202,0.199512,0.063736,0.063736,0.018825,0.072959,0.254701,398.000000,46.000000,135.712432,58.914765,45.000000,7.000000,4.697024,59.702550,54.000000,46.000000,0.033104,3.926346,0.351611,1.489603,1.263809,3.559941,3.613569,-0.123147,0.611365,0.405676,8.708215,2.387048,8.183984,3.047693,1654.000000,397.000000,375.000000,3.428830,0.968316,0.000000,0.331131,0.137145,116.413644,29.071924,79.026011,389.298000,0.576507,20.000000,50.356289,68.249819,180.725524,241.179983,0.081074,0.125275,3.657379,1.088490,0.261050,0.230525,0.261050,0.236386,0.115232,0.156178,0.109266,0.145816,0.105983,0.136508,0.033700,0.114286,0.032234,0.106227,0.044900,0.024844,0.039315,0.025820,0.130647,0.164103,390.307134,345.385732,1.102454,1.693040,0.065299,0.094054,0.101770,0.120293,0.073310,0.078903,0.077766,0.050525,0.050525,0.014966,0.019481,0.096612,46.000000,46.000000,46.000000,0.169509,0.589266,0.000811,0.003583,0.007063,0.012131,0.016430,0.024132,0.038223,0.055624,0.083227,1.019522,1.066353,0.670476,0.658557,0.687172,0.716611,0.776411,0.753084,0.810531,0.901988,0.976296,0.375152,0.338478,0.000000,0.042671,0.072711,0.117480,0.124458,0.244667,0.319020,0.393223,0.420882,0.094740,0.067816,0.658472,1.826547,0.823816,0.457075,0.880550,1.252578,0.413430,0.963222,2.728067,3.014815,34.500285,5.834971,-0.379350,-0.139861,0.849747,0.608914,0.768556,0.618417,6.400664,6.170195,2.265291,2.150506,6.812890,4.813867,1.843045,1.785106,3
